Unnamed: 0,user,Tweet,Time
2307,SHTappe,RT @InRodWeTrustMTL: India always looks out for #India. If that means buying oil from a war criminal like #Putin or nuclear secrets from No…,2022-06-18 18:23:55+00:00
2308,4freereign,"RT @5thSu: #Zelensky : #Putin is destroying #Ukraine !
Western MSM : Putin did it...... https://t.co/JhOpeEXCSy",2022-06-18 18:21:19+00:00
2309,DennisKoch10,"#Putin #Ukraine #Sanctions

Putin says 'economic blitzkrieg' has failed in anti-West rant | @dwnews https://t.co/9CUPFftcbp",2022-06-18 18:21:06+00:00
2310,Marcell68187345,"RT @Matt_VanDyke: Live from Donbas in Ukraine where my organization Sons of Liberty International (SOLI) trains Ukrainians to fight, speaki…",2022-06-18 18:20:09+00:00
2311,ArtPrints2,The Circle of Life : Cardwell Higgins :  Art Deco Print Suitable for Framing https://t.co/1SW52c9b8k #eBay via @eBay #COVID #UKRAINE #RUSSIA #VACCINE #NWO #BIDEN #TRUMP #MUSIC #PUTIN #INFLATION #GAMING #CANADA #MONKEYPOX #CONSPIRACY #COMEDY #ANIME #CHINA #PANDEMIC #FREEDOM,2022-06-18 18:19:43+00:00
2312,salah_shoaib,"#HunterBiden secrets exposed
https://t.co/oZq9tORhpt
#Putin #Russia #Ukraine #Ukrainian #sanctions #Biden #BidenIsAFailure #BidenGasCrisis #BidenDestroysAmerica",2022-06-18 18:17:40+00:00
2313,DanDalaiFreeman,"RT @Matt_VanDyke: Live from Donbas in Ukraine where my organization Sons of Liberty International (SOLI) trains Ukrainians to fight, speaki…",2022-06-18 18:15:56+00:00
2314,quiltthewalls,"RT @ignis_fatum: 🛑🛑🛑Reports of explosions in Mykolayiv
#Ukraine #russia #putin https://t.co/TXYiGT1jIr",2022-06-18 18:15:40+00:00
2315,Cristinamarie62,"RT @ignis_fatum: 🛑🛑🛑The explosions in the Dnipro region 
#Ukraine #russia #putin https://t.co/AFgoKShQ70",2022-06-18 18:15:19+00:00
2316,_Slik_X,"""The creation of threats to the #Russia in #Ukraine is comparable to if Russia was creating an anti-USA foothold in Mexico."" - #Putin",2022-06-18 18:14:55+00:00
2317,5rt67,"RT @_Thirunarayan1: CDC advisers vote to recommend Covid-19 vaccines for children as young as 6 months https://t.co/wwR52AcG9I
#Biden #CNN…",2022-06-18 18:13:59+00:00
2318,5rt67,"RT @_Thirunarayan1: For the first time, a sea turtle has laid its eggs on this Texas beach https://t.co/KphrG3uFmn
#Biden #CNN #India #Worl…",2022-06-18 18:13:59+00:00
2319,5rt67,"RT @_Thirunarayan1: VHS copy of 'Back to the Future' sells for $75,000, setting a new auction record https://t.co/9OvtkuZpaP
#Biden #CNN #I…",2022-06-18 18:13:58+00:00
2320,Bassaces1,"RT @KyleWOrton: .@USTreasury sanctioned Stanislav Shevchuk (based in Europe) and Alexander Zhuchkovsky (in Russia), two operatives of the f…",2022-06-18 18:12:29+00:00
2321,PeterGustav10,"@MaxMillerOH Trumper,
Your next tweet should be about supporting KGB #Putin invading #Ukraine 
Just like your treasonous Daddy.
Shame on you!
#Ohio 
Traitor #DonaldTrump 
👊😡👊 https://t.co/jKcM3Zb4LD",2022-06-18 18:12:25+00:00
2322,7thHeaven2022,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 18:11:59+00:00
2323,jo_USA_,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 18:11:44+00:00
2324,rdrhwke,"RT @RitaCosby: Tonight on @77WABCradio: Stunning new #border numbers as illegal crossings hit an all-time high. Plus, three Americans are n…",2022-06-18 18:11:34+00:00
2325,BpBparker44,RT @ignis_fatum: 🛑🛑🛑Poltava regional administration says that the #putin regime terrorists had targeted the Kremencuk oil refinery with num…,2022-06-18 18:11:12+00:00
2326,BpBparker44,"RT @ignis_fatum: 🛑🛑🛑Aftermath of the #putin regime terrorists shelling in Fartushne, Kharkiv region overnight
#Ukraine #russia https://t.co…",2022-06-18 18:10:30+00:00
2327,olhaonet,"RT @Matt_VanDyke: Live from Donbas in Ukraine where my organization Sons of Liberty International (SOLI) trains Ukrainians to fight, speaki…",2022-06-18 18:09:45+00:00
2328,RTwerdoclib,RT @InRodWeTrustMTL: India always looks out for #India. If that means buying oil from a war criminal like #Putin or nuclear secrets from No…,2022-06-18 18:09:13+00:00
2329,PauleyDaryl,RT @periclesukraine: #Ukraine  Chinese President #XiJinping has reaffirmed his country’s support for #Moscow on issues of sovereignty and s…,2022-06-18 18:09:01+00:00
2330,upshotme,https://t.co/zvEjbi9bpn Sharing Views.19 #Ukraine #Russia #StandWithUkraine️ #OpRussia #UkraineKrieg #UkraineWar #RussianUkrainianWar #Zelenskyy #StopPutinNOW #StopPutin #StPetersburg #IStandWithPutin #istandwithrussia #Putin,2022-06-18 18:07:29+00:00
2331,falseclaimskill,Whilst I want the best pay for the working class isn’t this ill timed when compared to #Ukraine 🤷‍♂️almost playing into #Putin hand,2022-06-18 18:07:06+00:00
2332,InRodWeTrustMTL,"India always looks out for #India. If that means buying oil from a war criminal like #Putin or nuclear secrets from North #Korea, they do it. Despite being the largest democracy on #Earth, they don't support democracy in #Ukraine. They're supporting #Russian murderers and rapists https://t.co/wrg5rqR8cX",2022-06-18 18:03:39+00:00
2333,Milena2040,"RT @Matt_VanDyke: I recently appeared on the ""Judging Freedom"" podcast with Judge Napolitano (@JudgeNap), LIVE FROM UKRAINE, to discuss the…",2022-06-18 18:01:07+00:00
2334,77WABCradio,"In case you missed the @RitaCosby show: Outrageous #border numbers with dozens on terror watchlist arrested so far this year. Plus, three Americans believed to be in #Russian captivity after aiding #Ukraine. What are #Putin &amp; #Biden’s next moves?

Listen https://t.co/gspTZvc3J0",2022-06-18 18:00:00+00:00
2335,InMyOpnion636,RT @SimonFoxWriter: I get the impression that the #EU national leaders (with just a few exceptions) wouldn't actually be too bothered if #P…,2022-06-18 17:57:48+00:00
2336,PDoctor4,"#Ukraine is really, really tech-savvy. They have tons of computer programmers, coders, etc. This is the young generation-who truly want to be in the EU, and who rebelled against Ex-President Yanukovitch’s decision NOT to join the EU, via the #Maidan revolution. #Putin retaliated. https://t.co/mwbHuhxqSQ",2022-06-18 17:57:04+00:00
2337,andischl,RT @LouisGerber8: P.S. This is just the revenue during the first 100 days since #Putin escalated the #Ukraine war ongoing since 2014.,2022-06-18 17:57:04+00:00
2338,Iridium24,"RT @ignis_fatum: 🛑🛑🛑Reports of explosions in Mykolayiv
#Ukraine #russia #putin https://t.co/TXYiGT1jIr",2022-06-18 17:57:02+00:00
2339,Keyboard_Sniper,RT @UnlimitedCursor:  Peace Art #Ukraine #warukraine #Putin #Ad #NATO #UkraineRussia #Marvel #C #streamteamlilkiiwi #Biden #Belarus #news…,2022-06-18 17:57:01+00:00
2340,ignis_fatum,"🛑🛑🛑Reports of explosions in Mykolayiv
#Ukraine #russia #putin https://t.co/TXYiGT1jIr",2022-06-18 17:56:52+00:00
2341,LouisGerber8,P.S. This is just the revenue during the first 100 days since #Putin escalated the #Ukraine war ongoing since 2014. https://t.co/3d3XijJCej,2022-06-18 17:55:38+00:00
2342,_Thirunarayan1,"CDC advisers vote to recommend Covid-19 vaccines for children as young as 6 months https://t.co/wwR52AcG9I
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 17:54:39+00:00
2343,_Thirunarayan1,"VHS copy of 'Back to the Future' sells for $75,000, setting a new auction record https://t.co/9OvtkuZpaP
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 17:54:39+00:00
2344,_Thirunarayan1,"For the first time, a sea turtle has laid its eggs on this Texas beach https://t.co/KphrG3uFmn
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 17:54:39+00:00
2345,Mateo_Tao1,"RT @SzVeronika8006: 🇭🇺🤍🇷🇺
According to Vladimir #Putin, #Ukraine has heavily discriminated not only against the Russian population, but als…",2022-06-18 17:51:49+00:00
2346,Boris_Kogen,"RT @WilhelmOrmstein: 🇺🇦 🇷🇺 Russian cheese Ukrainian cheese..

This is getting ridiculous..

#Russia #Ukraine #Putin #UkraineWar #Zelensky #…",2022-06-18 17:50:00+00:00
2347,MarmaladeFinger,Vitali Klitschko: Russians are dying for Putin’s ambitions #Putin #Ukraine https://t.co/8swrZHcqIq,2022-06-18 17:49:15+00:00
2348,MichaelOngRisk,"High Cost of the Failure to Act - Awakened to Putin’s Threat, Biden and the West Nod Off Again by @Kasparov63 #Biden #Russia #Putin #Ukraine #EU #SupportUkraine #war  https://t.co/gZzBQ5v1OP",2022-06-18 17:47:05+00:00
2349,dubsies1,RT @SimonFoxWriter: I get the impression that the #EU national leaders (with just a few exceptions) wouldn't actually be too bothered if #P…,2022-06-18 17:46:15+00:00
2350,quiltthewalls,"RT @ignis_fatum: 🛑🛑🛑The explosions in the Dnipro region 
#Ukraine #russia #putin https://t.co/AFgoKShQ70",2022-06-18 17:44:54+00:00
2351,quiltthewalls,"RT @ignis_fatum: 🛑🛑🛑The explosions in the Dnipro region 
#Ukraine #russia #putin https://t.co/WipOOGsi0W",2022-06-18 17:44:47+00:00
2352,quiltthewalls,"RT @ignis_fatum: 🛑🛑🛑Reports of explosions in Dnipro and the Dnipro region 
#Ukraine #russia #putin",2022-06-18 17:44:42+00:00
2353,quiltthewalls,RT @ignis_fatum: 🛑🛑🛑Dnipro regional administration says that the #Putin regime terrorists had shelled the towns of Zelenodol’sk and Velyka…,2022-06-18 17:44:30+00:00
2354,quiltthewalls,RT @ignis_fatum: 🛑🛑🛑Odesa regional administration says that the #Ukraine army was successful in eliminating 2 #putin regime terrorists miss…,2022-06-18 17:44:24+00:00
2355,quiltthewalls,RT @ignis_fatum: 🛑🛑🛑Poltava regional administration says that the #putin regime terrorists had targeted the Kremencuk oil refinery with num…,2022-06-18 17:44:18+00:00
2356,quiltthewalls,"RT @ignis_fatum: 🛑🛑🛑Aftermath of the #putin regime terrorists shelling in Fartushne, Kharkiv region overnight
#Ukraine #russia https://t.co…",2022-06-18 17:44:14+00:00
2357,SertanistaD,RT @dskorobutov: ❗️#Ukraine must demine Black Sea ports of #Odessa and #Nikolaev for a free delivery of cereals. #Russia doesn't block it -…,2022-06-18 17:43:27+00:00
2358,Milena2040,"RT @Matt_VanDyke: Live from Donbas in Ukraine where my organization Sons of Liberty International (SOLI) trains Ukrainians to fight, speaki…",2022-06-18 17:42:57+00:00
2359,takaoyome3,"RT @ignis_fatum: 🛑🛑🛑The explosions in the Dnipro region 
#Ukraine #russia #putin https://t.co/AFgoKShQ70",2022-06-18 17:42:51+00:00
2360,5RT678,"RT @_Thirunarayan1: Police chief responds to Ted Cruz's gun argument https://t.co/l9na6Yfdl2
#Biden #CNN #India #World #saudi #twitter #Mov…",2022-06-18 17:42:24+00:00
2361,5RT678,"RT @_Thirunarayan1: One person missing, 10 transported to hospitals after boat collision in Florida's Biscayne Bay https://t.co/RomDAdevwS…",2022-06-18 17:42:24+00:00
2362,5RT678,"RT @_Thirunarayan1: Authorities in California seize $60,000 worth of meth hidden in child booster seats https://t.co/RmRvSnJYpv
#Biden #CNN…",2022-06-18 17:42:24+00:00
2363,5RT678,"RT @_Thirunarayan1: WATCH: Biden Bounces Back After Bike Fall During Delaware Beach Ride 
https://t.co/5f3HMkSCCI 
#Biden #NBC #MSNBC #CNBC…",2022-06-18 17:42:24+00:00
2364,bator2013,@BBCNews Ukrainians are dying for 🇬🇧🇺🇸 ambitions. #Ukraine #Putin #Russia #Biden #NATO #Donbass #Zelensky #BorisJohnson,2022-06-18 17:42:16+00:00
2365,boben22,@KyivIndependent #Ukraine #Russia #Putin Another words...they wiped out the whole village,2022-06-18 17:42:14+00:00
2366,eu504,RT @CounterpointDC: Instead of accepting that his disastrous policies doubled Russia's crude oil imports and lifted Trump-era sanctions on…,2022-06-18 17:42:03+00:00
2367,cindyfandt,RT @SimonFoxWriter: I get the impression that the #EU national leaders (with just a few exceptions) wouldn't actually be too bothered if #P…,2022-06-18 17:40:05+00:00
2368,Bassaces1,"RT @KyleWOrton: Igor Girkin, once #Russia's man in #Ukraine, ends his self-imposed moratorium on criticising #Putin personally because thin…",2022-06-18 17:40:02+00:00
2369,alinadpc1,RT @dskorobutov: ❗️#Ukraine must demine Black Sea ports of #Odessa and #Nikolaev for a free delivery of cereals. #Russia doesn't block it -…,2022-06-18 17:36:46+00:00
2370,allindiatweet,"RT @_Thirunarayan1: WATCH: Biden Bounces Back After Bike Fall During Delaware Beach Ride 
https://t.co/5f3HMkSCCI 
#Biden #NBC #MSNBC #CNBC…",2022-06-18 17:34:48+00:00
2371,_Thirunarayan1,"WATCH: Biden Bounces Back After Bike Fall During Delaware Beach Ride 
https://t.co/5f3HMkSCCI 
#Biden #NBC #MSNBC #CNBC #India #CNN #World #shorts #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 17:34:46+00:00
2372,SrgiodeLaRocque,RT @dskorobutov: ❗️#Ukraine must demine Black Sea ports of #Odessa and #Nikolaev for a free delivery of cereals. #Russia doesn't block it -…,2022-06-18 17:34:33+00:00
2373,Uh_Like1,RT @kiraincongress: The #USA is ready to hand #Ukraine all the weapons it needs to succeed - @DeptofDefense. Looking forward to having the…,2022-06-18 17:34:25+00:00
2374,MangoChassi,"RT @FrankLassowski: How much's the bounty for #Putin right now? Is it already 10 digits?
#Ukraine #PutinWarCriminal #PutinsWar",2022-06-18 17:34:02+00:00
2375,gsherreard,RT @UA_struggle: Before and after. For you to understand the scale of destruction in #Ukraine. #Russia is simply wiping a European country…,2022-06-18 17:33:21+00:00
2376,Robbiezombie,"""Damn Putin"" - Blame #TraitorTrump &amp; #PunyPutin for the #GasCrisis #InflationCrisis #StockMarketIssues and #WarInUkraine - they were in bed together, and now we're paying the consequences! #Ukraine #UkraineWar #UkraineRussianWar #Putin #PutinIsAWarCriminal #January6th #Massacres https://t.co/7i1RB30c4u",2022-06-18 17:33:11+00:00
2377,MVM_News,RT @dskorobutov: ❗️#Ukraine must demine Black Sea ports of #Odessa and #Nikolaev for a free delivery of cereals. #Russia doesn't block it -…,2022-06-18 17:32:46+00:00
2378,CulpableCrimes,"RT @officejjsmart: Sadly, I agree with @KuldkeppMart: The West is losing interest in #Ukraine🇺🇦. #Putin accurately predicted this day and k…",2022-06-18 17:32:43+00:00
2379,katar_social,"RT @eha_news: Russian President #Putin:

 ▪️We did not localize the mines in the Black Sea.  If #Ukraine removes the mines, we will ensure…",2022-06-18 17:31:22+00:00
2380,TheTop10Den,"RT @TheTop10Den: @DarthPutinKGB Dearest Comrade, I made this tribute video so that people would learn the truth of your greatness instead o…",2022-06-18 17:31:15+00:00
2381,TheTop10Den,"@DarthPutinKGB Dearest Comrade, I made this tribute video so that people would learn the truth of your greatness instead of the fake news decrying you as a common maniac.  All Hail #putin 
https://t.co/9mNJK4fv06

#PutinWarCriminal #Ukraine #UkraineWar #Russian #russianlosses #putincoma",2022-06-18 17:30:57+00:00
2382,LittleD01136417,"-
Everyone thinks that #Putin hates the West, but since he is doing the greatest damage to the Russians, in reality it seems that he most of all hates #Russia.
-
#WARINUKRAINE #Ukrainians #Ukraine #UkraineRussiaWar #UkraineWar #UkrainInvasion  #PutinWarCrimes #BuchaMassacre",2022-06-18 17:30:07+00:00
2383,JelCastragigo,"#Putin loved being a spy. His goal was to take control of government. Obviously unable to return to spying, he missed the excitement of being surrounded by enemies and triumphing and so he invaded #Ukraine to again surround himself with enemies and secure an adrenal rush.#auspol",2022-06-18 17:27:25+00:00
2384,Galaxar555,"RT @Matt_VanDyke: Live from Donbas in Ukraine where my organization Sons of Liberty International (SOLI) trains Ukrainians to fight, speaki…",2022-06-18 17:27:18+00:00
2385,Wray20027678,"RT @uasupport999: The head of the UK's armed forces has said that Russia has already ""strategically lost"" the war in #Ukraine and is now a…",2022-06-18 17:25:28+00:00
2386,barrienunn21,RT @SimonFoxWriter: I get the impression that the #EU national leaders (with just a few exceptions) wouldn't actually be too bothered if #P…,2022-06-18 17:25:19+00:00
2387,AddictwitaPearl,"RT @officejjsmart: Sadly, I agree with @KuldkeppMart: The West is losing interest in #Ukraine🇺🇦. #Putin accurately predicted this day and k…",2022-06-18 17:25:06+00:00
2388,_Thirunarayan1,"Authorities in California seize $60,000 worth of meth hidden in child booster seats https://t.co/RmRvSnJYpv
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 17:24:39+00:00
2389,_Thirunarayan1,"One person missing, 10 transported to hospitals after boat collision in Florida's Biscayne Bay https://t.co/RomDAdevwS
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 17:24:39+00:00
